customer_id,first_name,last_name,email,phone,date_of_birth,driving_license,license_issue_date,license_expiry_date,address,city,registration_date,loyalty_level,created_at,updated_at
6143,Ivan,Semenov,customer6143@example.com,375299358152,1991-12-07,AB2969984,2020-01-13,2030-06-06,"Street 49, Apt 124",Svetlogorsk,2023-08-14,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6144,Olga,Petrov,customer6144@example.com,375298773723,1999-02-01,AB5853224,2020-04-09,2030-02-02,"Street 91, Apt 102",Grodno,2024-07-23,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6145,Maria,Pavlov,customer6145@example.com,375293995622,1962-02-16,AB7453730,2011-12-22,2025-05-15,"Street 94, Apt 163",Rechitsa,2024-03-10,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6146,Elena,Petrov,customer6146@example.com,375296483732,2001-07-09,AB3219310,2016-05-27,2026-10-22,"Street 55, Apt 157",Pinsk,2022-10-04,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6147,Alexander,Pavlov,customer6147@example.com,375292235152,1974-02-08,AB2706143,2023-05-23,2029-10-15,"Street 89, Apt 19",Novopolotsk,2022-06-04,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6148,Anna,Sidorov,customer6148@example.com,375295141735,1951-12-28,AB2937181,2022-12-26,2030-04-16,"Street 15, Apt 142",Baranovichi,2021-08-13,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6149,Mikhail,Sidorov,customer6149@example.com,375297904997,1982-06-08,AB1230192,2017-05-24,2030-05-02,"Street 13, Apt 177",Pinsk,2021-07-14,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6150,Andrey,Semenov,customer6150@example.com,375298203955,1986-01-06,AB5598369,2020-07-13,2028-12-09,"Street 81, Apt 91",Gomel,2021-10-19,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6151,Alexander,Semenov,customer6151@example.com,375299494213,1986-04-08,AB3095053,2019-05-15,2030-03-08,"Street 43, Apt 43",Pinsk,2024-09-23,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6152,Maria,Pavlov,customer6152@example.com,375292603608,1989-11-22,AB7751028,2013-02-10,2026-10-03,"Street 68, Apt 86",Mogilev,2023-09-13,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6153,Alexander,Sidorov,customer6153@example.com,375296066410,1964-10-02,AB9758106,2011-06-20,2030-08-21,"Street 25, Apt 39",Pinsk,2024-11-23,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6154,Natalia,Petrov,customer6154@example.com,375292405982,1970-10-28,AB5343646,2012-10-13,2029-10-10,"Street 46, Apt 127",Grodno,2024-10-17,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6155,Dmitry,Semenov,customer6155@example.com,375297795184,1951-08-04,AB9688058,2017-12-01,2029-08-28,"Street 44, Apt 35",Polotsk,2022-02-23,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6156,Dmitry,Morozov,customer6156@example.com,375291293279,1986-12-24,AB8786903,2011-04-15,2030-11-07,"Street 71, Apt 140",Pinsk,2024-06-17,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6157,Natalia,Kuznetsov,customer6157@example.com,375295013988,1970-09-10,AB9272668,2020-12-06,2030-12-16,"Street 60, Apt 148",Mogilev,2021-05-12,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6158,Olga,Kuznetsov,customer6158@example.com,375295120349,1959-07-03,AB7621686,2017-07-09,2027-07-18,"Street 62, Apt 193",Orsha,2023-09-12,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6159,Anna,Kozlov,customer6159@example.com,375299567182,1995-07-24,AB5114019,2014-01-12,2029-03-25,"Street 89, Apt 157",Gomel,2024-11-26,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6160,Ivan,Semenov,customer6160@example.com,375296061482,1990-07-26,AB9728915,2013-03-05,2028-04-22,"Street 97, Apt 93",Novopolotsk,2022-08-03,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6161,Natalia,Popov,customer6161@example.com,375296656621,1965-11-10,AB1528450,2011-01-19,2029-09-22,"Street 51, Apt 183",Slutsk,2022-08-19,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6162,Maria,Semenov,customer6162@example.com,375294215028,1980-01-23,AB8441475,2021-11-09,2026-05-17,"Street 57, Apt 89",Gomel,2020-12-06,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6163,Olga,Volkov,customer6163@example.com,375296503638,1971-10-02,AB5801954,2012-12-03,2030-07-27,"Street 66, Apt 84",Mogilev,2023-04-12,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6164,Maria,Sidorov,customer6164@example.com,375291114265,1983-10-15,AB2758722,2020-09-18,2026-07-03,"Street 56, Apt 78",Lida,2023-10-22,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6165,Olga,Novikov,customer6165@example.com,375293215947,1954-07-03,AB3049150,2023-10-19,2027-09-23,"Street 67, Apt 195",Brest,2022-03-23,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6166,Natalia,Novikov,customer6166@example.com,375292123983,1997-01-18,AB5132797,2010-01-25,2025-08-27,"Street 47, Apt 62",Svetlogorsk,2020-05-06,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6167,Maria,Volkov,customer6167@example.com,375291770489,1996-04-14,AB3806524,2016-05-09,2026-04-27,"Street 17, Apt 117",Polotsk,2024-06-12,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6168,Andrey,Pavlov,customer6168@example.com,375293159709,2002-07-25,AB3422441,2017-08-24,2028-04-01,"Street 87, Apt 35",Baranovichi,2023-01-08,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6169,Anna,Popov,customer6169@example.com,375291625245,1982-08-12,AB6791410,2011-08-08,2029-10-23,"Street 18, Apt 165",Gomel,2022-02-22,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6170,Natalia,Kozlov,customer6170@example.com,375292437173,1982-09-18,AB8661267,2014-10-09,2027-12-06,"Street 28, Apt 31",Rechitsa,2020-02-09,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6171,Natalia,Pavlov,customer6171@example.com,375299124988,1965-02-27,AB2676810,2021-12-22,2029-12-15,"Street 45, Apt 193",Slutsk,2024-04-06,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6172,Maria,Ivanov,customer6172@example.com,375295490704,1972-12-14,AB8533249,2023-07-07,2027-09-27,"Street 51, Apt 86",Pinsk,2023-12-28,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6173,Dmitry,Smirnov,customer6173@example.com,375291899332,1962-01-25,AB9743772,2015-10-08,2029-09-16,"Street 5, Apt 92",Slutsk,2023-07-17,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6174,Dmitry,Ivanov,customer6174@example.com,375294392505,1966-08-22,AB3934625,2022-04-08,2025-03-06,"Street 57, Apt 141",Gomel,2024-02-01,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6175,Tatiana,Ivanov,customer6175@example.com,375294354139,1969-05-10,AB9739043,2020-01-24,2028-08-07,"Street 98, Apt 129",Borisov,2022-06-07,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6176,Mikhail,Smirnov,customer6176@example.com,375296293395,1987-07-18,AB6322257,2021-07-22,2029-11-07,"Street 70, Apt 148",Minsk,2022-01-11,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6177,Anna,Novikov,customer6177@example.com,375297908542,1976-08-13,AB7165694,2016-05-01,2028-01-01,"Street 73, Apt 54",Minsk,2021-08-10,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6178,Tatiana,Ivanov,customer6178@example.com,375298281700,1991-04-20,AB3322146,2014-10-09,2029-12-09,"Street 8, Apt 60",Vitebsk,2021-11-08,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6179,Maria,Pavlov,customer6179@example.com,375298844606,1967-03-18,AB5491305,2012-09-27,2027-02-15,"Street 81, Apt 127",Lida,2023-06-13,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6180,Elena,Novikov,customer6180@example.com,375295236956,1976-10-23,AB3096980,2018-02-13,2027-05-27,"Street 56, Apt 61",Bobruisk,2024-12-02,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6181,Dmitry,Kuznetsov,customer6181@example.com,375296490595,1978-10-11,AB2523871,2017-01-13,2030-05-19,"Street 47, Apt 39",Svetlogorsk,2023-02-13,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6182,Mikhail,Smirnov,customer6182@example.com,375293335694,1997-03-21,AB7778852,2016-05-06,2028-12-26,"Street 43, Apt 19",Novopolotsk,2023-07-05,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6183,Tatiana,Semenov,customer6183@example.com,375293188315,1975-07-08,AB6261853,2010-06-26,2028-01-11,"Street 74, Apt 195",Vitebsk,2023-09-21,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6184,Anna,Volkov,customer6184@example.com,375294578916,1969-03-18,AB4771638,2013-03-07,2030-12-22,"Street 85, Apt 131",Borisov,2022-07-06,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6185,Tatiana,Semenov,customer6185@example.com,375294543477,1980-02-03,AB2388422,2023-09-22,2026-01-24,"Street 52, Apt 1",Orsha,2022-05-27,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6186,Olga,Volkov,customer6186@example.com,375299534971,1961-04-21,AB2035356,2011-02-07,2027-09-06,"Street 54, Apt 95",Molodechno,2020-03-18,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6187,Elena,Smirnov,customer6187@example.com,375295656679,1982-12-03,AB6676515,2017-02-10,2030-07-08,"Street 78, Apt 122",Minsk,2024-01-07,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6188,Natalia,Popov,customer6188@example.com,375293802385,1990-10-15,AB1894710,2019-07-11,2025-02-15,"Street 61, Apt 39",Svetlogorsk,2021-04-17,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6189,Dmitry,Morozov,customer6189@example.com,375298977888,1991-07-28,AB2582817,2011-04-04,2029-09-08,"Street 30, Apt 98",Lida,2024-10-09,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6190,Maria,Novikov,customer6190@example.com,375294946933,1985-02-14,AB6076933,2015-04-16,2028-07-04,"Street 33, Apt 28",Polotsk,2020-02-08,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6191,Andrey,Sidorov,customer6191@example.com,375297057105,1984-08-03,AB2657611,2016-08-04,2027-12-05,"Street 22, Apt 186",Zhlobin,2022-05-04,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6192,Olga,Popov,customer6192@example.com,375298577588,1970-07-17,AB6613068,2021-05-05,2025-07-13,"Street 57, Apt 28",Brest,2022-10-09,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6193,Sergey,Kuznetsov,customer6193@example.com,375299535265,2000-06-28,AB5434352,2012-01-23,2030-10-18,"Street 81, Apt 170",Slutsk,2020-10-16,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6194,Tatiana,Pavlov,customer6194@example.com,375299527375,1962-09-19,AB4277129,2019-03-23,2027-03-22,"Street 84, Apt 132",Mogilev,2020-03-21,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6195,Natalia,Volkov,customer6195@example.com,375293654459,1987-12-07,AB3548251,2018-09-15,2028-08-18,"Street 94, Apt 128",Baranovichi,2020-04-11,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6196,Sergey,Popov,customer6196@example.com,375299003583,1966-04-08,AB6744825,2010-11-07,2029-08-17,"Street 66, Apt 104",Borisov,2020-05-01,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6197,Andrey,Petrov,customer6197@example.com,375299446623,1982-09-17,AB7651753,2016-04-04,2030-09-07,"Street 51, Apt 122",Orsha,2023-11-07,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6198,Natalia,Pavlov,customer6198@example.com,375291869328,1965-05-28,AB5543673,2016-08-25,2025-03-26,"Street 85, Apt 126",Bobruisk,2024-01-21,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6199,Maria,Ivanov,customer6199@example.com,375295413639,1985-01-07,AB9976065,2013-05-27,2030-04-25,"Street 96, Apt 4",Slutsk,2024-01-26,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6200,Mikhail,Semenov,customer6200@example.com,375296953875,1974-05-24,AB2290981,2016-08-06,2025-10-01,"Street 56, Apt 145",Vitebsk,2021-03-04,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6201,Sergey,Pavlov,customer6201@example.com,375293416753,1977-04-03,AB1243766,2011-04-26,2029-09-02,"Street 72, Apt 175",Slutsk,2021-10-21,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6202,Natalia,Volkov,customer6202@example.com,375293877329,1988-03-07,AB2966865,2019-02-21,2026-03-13,"Street 54, Apt 114",Lida,2022-06-08,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6203,Maria,Pavlov,customer6203@example.com,375294484479,1997-06-16,AB9518048,2017-11-28,2030-04-10,"Street 51, Apt 137",Borisov,2024-02-18,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6204,Dmitry,Petrov,customer6204@example.com,375295281838,1979-10-26,AB6268560,2019-10-07,2029-07-19,"Street 28, Apt 142",Baranovichi,2020-04-26,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6205,Tatiana,Kuznetsov,customer6205@example.com,375298630156,1996-03-17,AB7281969,2019-11-09,2026-02-04,"Street 35, Apt 189",Molodechno,2024-06-13,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6206,Olga,Kozlov,customer6206@example.com,375299566598,1951-05-28,AB2655200,2022-09-19,2030-12-27,"Street 98, Apt 3",Grodno,2024-01-04,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6207,Elena,Petrov,customer6207@example.com,375295267358,1952-08-21,AB3286303,2019-05-18,2029-04-03,"Street 68, Apt 17",Minsk,2020-08-22,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6208,Mikhail,Pavlov,customer6208@example.com,375299209506,1965-08-16,AB5185567,2023-04-19,2030-09-27,"Street 58, Apt 26",Pinsk,2020-10-21,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6209,Alexander,Morozov,customer6209@example.com,375299828142,1968-04-25,AB4016886,2012-01-07,2026-06-10,"Street 37, Apt 10",Polotsk,2020-04-16,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6210,Tatiana,Kozlov,customer6210@example.com,375298921400,1977-12-08,AB2665383,2023-02-22,2027-02-27,"Street 99, Apt 64",Slutsk,2023-06-04,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6211,Ivan,Volkov,customer6211@example.com,375298932708,1988-02-26,AB4501815,2013-09-09,2026-12-10,"Street 94, Apt 102",Borisov,2020-09-24,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6212,Maria,Volkov,customer6212@example.com,375292857399,1960-05-02,AB7545789,2020-03-20,2030-04-15,"Street 65, Apt 151",Molodechno,2022-01-27,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6213,Maria,Pavlov,customer6213@example.com,375299242560,1980-10-08,AB3858938,2022-01-17,2026-09-23,"Street 39, Apt 27",Rechitsa,2024-10-09,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6214,Olga,Popov,customer6214@example.com,375295497370,1981-02-07,AB7772253,2020-09-14,2027-11-07,"Street 53, Apt 144",Vitebsk,2021-09-03,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6215,Maria,Smirnov,customer6215@example.com,375292276778,1950-06-06,AB2342919,2015-07-06,2028-09-24,"Street 27, Apt 19",Grodno,2021-05-05,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6216,Anna,Kuznetsov,customer6216@example.com,375299032353,1974-11-20,AB7952703,2015-01-08,2025-02-26,"Street 68, Apt 87",Minsk,2023-11-16,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6217,Ivan,Morozov,customer6217@example.com,375297262651,1971-11-20,AB9262901,2017-11-04,2027-04-21,"Street 83, Apt 178",Slutsk,2024-12-04,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6218,Alexander,Popov,customer6218@example.com,375292436107,2001-03-02,AB5733893,2016-05-10,2027-07-05,"Street 61, Apt 68",Mogilev,2021-11-20,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6219,Andrey,Volkov,customer6219@example.com,375297807615,1989-10-26,AB4870227,2014-12-14,2027-10-02,"Street 46, Apt 177",Zhlobin,2022-03-01,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6220,Dmitry,Kuznetsov,customer6220@example.com,375297971019,1962-02-22,AB2139459,2013-05-07,2026-11-18,"Street 12, Apt 49",Grodno,2020-11-04,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6221,Ivan,Kozlov,customer6221@example.com,375297416921,1959-07-11,AB1503421,2016-05-28,2030-01-07,"Street 53, Apt 139",Orsha,2020-12-13,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6222,Dmitry,Sidorov,customer6222@example.com,375296975680,1993-08-06,AB5117527,2020-02-05,2025-01-15,"Street 24, Apt 194",Bobruisk,2022-03-16,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6223,Mikhail,Petrov,customer6223@example.com,375297693429,1952-11-20,AB8056170,2014-08-16,2025-07-11,"Street 27, Apt 90",Pinsk,2021-05-14,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6224,Tatiana,Novikov,customer6224@example.com,375291259204,1970-08-03,AB9631310,2011-09-16,2029-02-27,"Street 62, Apt 118",Gomel,2024-08-13,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6225,Dmitry,Morozov,customer6225@example.com,375293496144,1963-08-07,AB3235702,2022-04-12,2025-05-25,"Street 20, Apt 189",Borisov,2022-05-10,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6226,Dmitry,Kuznetsov,customer6226@example.com,375291185316,1983-12-13,AB5088456,2012-09-07,2025-07-18,"Street 97, Apt 40",Bobruisk,2024-09-24,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6227,Maria,Ivanov,customer6227@example.com,375299612661,1976-11-27,AB7134086,2010-12-06,2025-12-24,"Street 29, Apt 109",Gomel,2024-01-13,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6228,Elena,Smirnov,customer6228@example.com,375292311103,1996-12-16,AB5547425,2020-11-05,2028-05-10,"Street 68, Apt 152",Polotsk,2024-02-13,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6229,Natalia,Kuznetsov,customer6229@example.com,375299404984,1995-05-06,AB7995959,2012-12-12,2030-01-10,"Street 10, Apt 32",Polotsk,2022-06-13,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6230,Maria,Volkov,customer6230@example.com,375292696165,1951-09-06,AB9733907,2023-09-08,2027-07-19,"Street 7, Apt 155",Minsk,2023-10-12,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6231,Andrey,Popov,customer6231@example.com,375297454483,1997-04-27,AB4254493,2015-03-11,2026-07-03,"Street 41, Apt 148",Polotsk,2021-07-17,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6232,Tatiana,Ivanov,customer6232@example.com,375296320883,1991-07-05,AB6717951,2010-07-13,2029-01-07,"Street 81, Apt 99",Gomel,2021-07-11,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6233,Tatiana,Volkov,customer6233@example.com,375294838986,1970-11-07,AB9038515,2013-11-05,2026-05-06,"Street 78, Apt 15",Minsk,2020-12-09,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6234,Anna,Volkov,customer6234@example.com,375295277898,1970-10-26,AB3629471,2016-09-01,2029-08-27,"Street 30, Apt 11",Novopolotsk,2020-10-21,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6235,Dmitry,Smirnov,customer6235@example.com,375294686299,1974-04-26,AB2938572,2014-06-09,2030-07-03,"Street 47, Apt 47",Brest,2022-06-28,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6236,Alexander,Morozov,customer6236@example.com,375297574863,1981-06-16,AB9279906,2016-02-14,2027-12-25,"Street 97, Apt 129",Gomel,2022-03-25,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6237,Ivan,Ivanov,customer6237@example.com,375291144335,1977-03-04,AB3889514,2013-06-17,2028-04-13,"Street 31, Apt 188",Polotsk,2023-09-19,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6238,Alexander,Pavlov,customer6238@example.com,375295494947,1995-09-26,AB2013882,2014-05-19,2027-03-14,"Street 49, Apt 100",Pinsk,2022-08-02,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6239,Tatiana,Volkov,customer6239@example.com,375293001940,1969-09-22,AB1178127,2014-01-12,2027-02-05,"Street 63, Apt 57",Baranovichi,2022-06-02,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6240,Anna,Semenov,customer6240@example.com,375294159327,1973-04-25,AB9892513,2014-08-27,2028-03-07,"Street 51, Apt 37",Grodno,2024-09-05,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6241,Natalia,Ivanov,customer6241@example.com,375298789681,1957-04-11,AB8914876,2019-11-28,2028-07-20,"Street 95, Apt 157",Orsha,2021-06-13,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6242,Tatiana,Pavlov,customer6242@example.com,375292703225,2000-04-19,AB5999436,2017-06-20,2027-04-09,"Street 79, Apt 99",Zhlobin,2023-09-16,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6243,Maria,Petrov,customer6243@example.com,375297106679,1961-12-16,AB4305676,2013-01-21,2030-01-26,"Street 55, Apt 36",Svetlogorsk,2023-03-21,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6244,Alexander,Petrov,customer6244@example.com,375295126714,1970-11-13,AB5648081,2023-08-23,2030-02-06,"Street 56, Apt 125",Borisov,2023-06-02,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6245,Tatiana,Smirnov,customer6245@example.com,375295069278,1957-11-09,AB1465942,2017-05-20,2025-01-14,"Street 65, Apt 64",Brest,2023-03-02,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6246,Natalia,Petrov,customer6246@example.com,375293813017,1964-01-19,AB1208819,2018-07-04,2026-01-17,"Street 70, Apt 88",Polotsk,2021-01-13,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
6247,Anna,Pavlov,customer6247@example.com,375294973844,1964-12-28,AB7140500,2013-07-17,2027-12-07,"Street 6, Apt 166",Grodno,2022-02-23,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
